"Original Est.","Bootstrap Mean","Bootstrap SD","T Stat.","2.5% CI","97.5% CI","Bootstrap P Val","model_id","label","path"
0.423050959648536,0.441929617087701,0.117918310263239,3.58766131149713,0.221350725867418,0.691687291286915,4e-04,"micro_direct_1879","ISRAEL + BORDER + HEALTHCARE + TAX + PROJECT2025 + AUTHORITARIAN","AUTHORITARIAN  ->  VOTE"
-0.299354182102804,-0.28916692034509,0.0982738591576668,-3.04612218008587,-0.476246158058599,-0.0850120255427448,0.0096,"micro_direct_910","ISRAEL + BORDER + FENTANYL + HEALTHCARE + FELON","ISRAEL  ->  VOTE"
0.327287750073042,0.322877384056475,0.115531277336883,2.8328930279087,0.0953231654949681,0.54135658842174,0.0068,"micro_direct_910","ISRAEL + BORDER + FENTANYL + HEALTHCARE + FELON","BORDER  ->  VOTE"
-0.122330700899975,-0.128921158887021,0.120766956823154,-1.01294844316654,-0.357114192488856,0.117218050773426,0.286,"micro_direct_910","ISRAEL + BORDER + FENTANYL + HEALTHCARE + FELON","FENTANYL  ->  VOTE"
0.180002742981291,0.192635469967553,0.132920126606324,1.35421736028295,-0.100340896479575,0.459915181422254,0.14,"micro_direct_910","ISRAEL + BORDER + FENTANYL + HEALTHCARE + FELON","HEALTHCARE  ->  VOTE"
-0.344843414551523,-0.33743872055507,0.117959331747324,-2.92340936018694,-0.555855490935801,-0.0908368907435967,0.008,"micro_direct_910","ISRAEL + BORDER + FENTANYL + HEALTHCARE + FELON","FELON  ->  VOTE"
-0.392931603060455,-0.417178988026825,0.107876937089885,-3.64240600132221,-0.643645255441301,-0.216643043194241,0,"micro_direct_809","ISRAEL + CHINA + BORDER + FELON + AUTHORITARIAN","ISRAEL  ->  VOTE"
0.0894315015243873,0.107569632821709,0.136426402855286,0.655529279176637,-0.134266969472179,0.399306434510877,0.4408,"micro_direct_809","ISRAEL + CHINA + BORDER + FELON + AUTHORITARIAN","CHINA  ->  VOTE"
0.339575011814229,0.327024841624687,0.107665529734898,3.1539807833608,0.122735512788799,0.548881632478647,0.0012,"micro_direct_809","ISRAEL + CHINA + BORDER + FELON + AUTHORITARIAN","BORDER  ->  VOTE"
-0.272996449767416,-0.276316853916705,0.143509495087852,-1.90228841374082,-0.559239999725519,0.00530491010447341,0.054,"micro_direct_809","ISRAEL + CHINA + BORDER + FELON + AUTHORITARIAN","FELON  ->  VOTE"
0.167249846761594,0.181305755378421,0.127170531143416,1.31516197390871,-0.0723745394947872,0.43794052861642,0.146,"micro_direct_809","ISRAEL + CHINA + BORDER + FELON + AUTHORITARIAN","AUTHORITARIAN  ->  VOTE"
-0.287309248024531,-0.286452199160322,0.094442268327926,-3.04216801556402,-0.469685609350365,-0.0981536432463523,0.004,"micro_direct_348","ISRAEL + BORDER + HEALTHCARE + FELON","ISRAEL  ->  VOTE"
0.336142286693172,0.334017852262541,0.117273315329347,2.86631520349843,0.103324419188371,0.557927192607728,0.0048,"micro_direct_348","ISRAEL + BORDER + HEALTHCARE + FELON","BORDER  ->  VOTE"
0.140875184076558,0.144073866115576,0.1209722248243,1.16452503275991,-0.136943241665597,0.366894464576113,0.2132,"micro_direct_348","ISRAEL + BORDER + HEALTHCARE + FELON","HEALTHCARE  ->  VOTE"
-0.332579584642498,-0.32274496614048,0.113624177041431,-2.92701424381916,-0.53034404845809,-0.0859425885858581,0.0076,"micro_direct_348","ISRAEL + BORDER + HEALTHCARE + FELON","FELON  ->  VOTE"
-0.405953217450554,-0.407935430308154,0.104434557026858,-3.88715410882771,-0.619640808832285,-0.20709720391697,8e-04,"micro_direct_350","ISRAEL + BORDER + HEALTHCARE + AUTHORITARIAN","ISRAEL  ->  VOTE"
0.33665935130811,0.329200903741459,0.117760790476581,2.85884079026339,0.085108262881136,0.547418088435327,0.0064,"micro_direct_350","ISRAEL + BORDER + HEALTHCARE + AUTHORITARIAN","BORDER  ->  VOTE"
0.22360309015854,0.215564253715394,0.13541820818765,1.65120402308596,-0.107471106913475,0.431107966669434,0.1544,"micro_direct_350","ISRAEL + BORDER + HEALTHCARE + AUTHORITARIAN","HEALTHCARE  ->  VOTE"
0.340570978724072,0.344220942103533,0.100636055890078,3.38418448250863,0.15234610729386,0.55115214114724,4e-04,"micro_direct_350","ISRAEL + BORDER + HEALTHCARE + AUTHORITARIAN","AUTHORITARIAN  ->  VOTE"
